pair,seen_at,obs_at,start_time,mins_to_start,fair1,fair2,quote1,quote2,limit_usd,version
khoeblal|e|shvangiradze|a,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 07:00:00,71.7,0.9397774282959112,0.06022257170408883,0.9579478553406224,0.0855431993156544,350,3739099779
tiukaev|r|tkemaladze|z,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 09:30:00,221.7,0.7019671098674328,0.29803289013256723,0.7340425531914894,0.33222591362126247,225,3739097893
alves|m|salvo|m,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 15:00:00,551.7,0.9660893908077519,0.03391060919224814,0.9809523809523809,0.05966587112171839,100,3739099779
kukasian|a|mecarelli|m,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 07:00:00,71.7,0.1968769927218073,0.8031230072781926,0.22675736961451246,0.8299319727891156,350,3739099779
anavatan|m|lumsden|e,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 10:30:00,281.7,0.2629257497949613,0.7370742502050388,0.2976190476190476,0.76905311778291,225,3739100086
blaydes|b|domingos|d,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 08:30:00,161.7,0.8035585190319435,0.1964414809680561,0.8344370860927153,0.23148148148148145,150,3739097338
feng|e|gibson|s,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 06:00:00,11.7,0.41631998080545846,0.5836800191945416,0.4424778761061947,0.609375,500,3739097540
dios|f|pereira|j,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 15:00:00,551.7,0.2569882749154286,0.7430117250845715,0.29154518950437314,0.7747747747747747,100,3739099779
beamish|n|nakajima|k,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 05:00:00,-48.3,0.6383798762953181,0.3616201237046819,0.6621621621621622,0.3861003861003861,450,3739097970
chen|c|colombo|a,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:30:00,161.7,0.2462459657753583,0.7537540342246418,0.2808988764044944,0.7854077253218884,225,3739099779
dimic|m|villoslada|e,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:30:00,221.7,0.5535151614763931,0.44648483852360693,0.5850622406639003,0.47846889952153115,225,3739099779
bilardo|j|malige|m,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 10:30:00,281.7,0.40144958035543854,0.5985504196445616,0.4347826086956522,0.6309963099630996,225,3739100209
bidzinashvili|n|grippo|v,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 08:30:00,161.7,0.1198686403782532,0.8801313596217468,0.15408320493066255,0.9075785582255083,225,3739097893
bosio|g|ligniere|e,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:30:00,221.7,0.5741120804719662,0.42588791952803395,0.6062992125984252,0.4587155963302753,225,3739099779
singh|d|skvortcov|p,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 07:30:00,101.7,0.8421684586279821,0.15783154137201788,0.87546699875467,0.19801980198019803,50,3739099779
dugardin|r|nagel|a,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:00:00,191.7,0.15875393352277362,0.8412460664772264,0.19379844961240308,0.8709677419354839,150,3739099779
breaz|a|djokic|a,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 07:00:00,71.7,0.947052590939921,0.05294740906007861,0.9640804597701149,0.07739938080495357,350,3739097810
makk|p|tessa|l,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:30:00,161.7,0.9116888935651386,0.08831110643486136,0.9362244897959183,0.12106537530266344,225,3739100274
braga|b|zanellato|n,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 15:00:00,551.7,0.04337273190961538,0.9566272680903846,0.0710732054015636,0.9738356881214024,100,3739100344
ogunsakin|o|rathi|a,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:30:00,161.7,0.36796975950977145,0.6320302404902284,0.4016064257028112,0.6644295302013422,225,3739099779
fiorentini|a|fumagalli|f,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 09:30:00,221.7,0.41617172865703983,0.5838282713429602,0.4484304932735426,0.6153846153846154,225,3739097893
hansen|s|jamshidi|e,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 07:30:00,101.7,0.6422815177203883,0.3577184822796116,0.6655518394648829,0.38167938931297707,450,3739098390
leite|w|sidney|g,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 15:00:00,551.7,0.7844578712293452,0.21554212877065476,0.8158379373848987,0.2506265664160401,100,3739100435
sabbatini|m|valle|f,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 08:30:00,161.7,0.5327485830028734,0.4672514169971265,0.5652173913043479,0.5,225,3739097693
garcian|a|seifert|s,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:00:00,191.7,0.43690316860768086,0.5630968313923191,0.4694835680751174,0.5951417004048584,150,3739100147
ezzat|y|perelygina|e,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 09:00:00,191.7,0.33183409893416543,0.6681659010658343,0.35587188612099646,0.691358024691358,350,3739095714
clerc|d|thomas|f,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:00:00,191.7,0.3286931085378276,0.6713068914621725,0.3623188405797102,0.7032640949554896,150,3739100086
castro|l|chabalgoity|p,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 15:00:00,551.7,0.513167019494862,0.486832980505138,0.5454545454545454,0.5192307692307692,100,3739100274
adeshina|e|zelinskaya|d,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 09:00:00,191.7,0.5423142091883913,0.4576857908116087,0.5652173913043479,0.4807692307692307,350,3739096740
losaberidze|v|monzon|i,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 07:00:00,71.7,0.047659655924457534,0.9523403440755426,0.076103500761035,0.9704927707288284,225,3739097338
mueller|c|sambeek|f,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:00:00,131.7,0.6636471911696588,0.3363528088303413,0.6960486322188449,0.37037037037037035,150,3739100274
filho|j|tosetto|r,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 15:00:00,551.7,0.24078987326229653,0.7592101267377035,0.27548209366391185,0.7907949790794978,100,3739100209
angeloni|l|klok|d,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:30:00,161.7,0.2993169602999832,0.7006830397000168,0.3333333333333333,0.732620320855615,225,3739099779
burcescu|m|craciun|g,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 10:00:00,251.7,0.5635698022254745,0.43643019777452563,0.5918367346938775,0.46511627906976744,350,3739099779
makhlouf|m|robert|n,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:30:00,221.7,0.3454050428178952,0.6545949571821046,0.37878787878787884,0.6865203761755486,225,3739100086
hassani|y|ruggeri|s,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:30:00,221.7,0.22884538380484737,0.7711546161951528,0.2638522427440633,0.8027613412228797,225,3739099779
lage|e|schiessl|j,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 15:00:00,551.7,0.1809564850942712,0.8190435149057289,0.22123893805309736,0.8533724340175952,50,3739098046
sibanda|m|verwerft|l,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 10:30:00,281.7,0.2831894297240522,0.7168105702759477,0.31746031746031744,0.7487437185929648,225,3739099779
jonge|d|thurner|n,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:00:00,131.7,0.8867081694690543,0.11329183053094581,0.9136442141623489,0.14727540500736377,150,3739100147
corbinais|s|donnet|e,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 09:30:00,221.7,0.17721864800761472,0.8227813519923853,0.21231422505307856,0.8531571218795888,225,3739100274
bini|v|pagotto|v,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 15:00:00,551.7,0.12760909853426178,0.8723909014657383,0.1620745542949757,0.900398406374502,100,3739100344
derepasko|t|ferrari|f,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 07:00:00,71.7,0.6485956746224805,0.35140432537751953,0.6763754045307443,0.3802281368821293,350,3739100344
basile|a|gschwendtner|j,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:30:00,161.7,0.4792218213035419,0.520778178696458,0.5121951219512195,0.5535714285714286,225,3739099779
macias|f|soares|g,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 22:30:00,1001.7,0.5880383206149207,0.41196167938507927,0.6197718631178707,0.4444444444444444,150,3739094524
ceolin|j|martins|e,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 18:30:00,761.7,0.956682081859153,0.0433179181408469,0.9738835205014366,0.07102272727272728,100,3739100344
gormaz|l|pieri|j,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 12:30:00,401.7,0.8332844214869689,0.16671557851303107,0.8554913294797688,0.19157088122605365,600,3739097338
akli|a|knutson|g,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 11:30:00,341.7,0.35333642353016753,0.6466635764698324,0.37735849056603776,0.66996699669967,800,3739097714
mchugh|a|riu|m,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 16:00:00,611.7,0.9725208917528819,0.027479108247118137,0.9855303139921865,0.05157297576070139,150,3739100209
alves|m|salvo|m,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 15:00:00,546.5,0.9660893908077519,0.03391060919224814,0.9809523809523809,0.05966587112171839,225,3739102315
kukasian|a|mecarelli|m,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 07:00:00,66.5,0.1972859917718924,0.8027140082281077,0.2222222222222222,0.8254799301919721,350,3739102201
blaydes|b|domingos|d,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 08:30:00,156.5,0.803284795857535,0.19671520414246504,0.830220713073005,0.22675736961451246,350,3739102315
chen|c|colombo|a,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 08:30:00,156.5,0.24640659841509957,0.7535934015849004,0.27624309392265195,0.7811816192560176,350,3739102201
dimic|m|villoslada|e,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 09:30:00,216.5,0.5539965770207778,0.4460034229792222,0.5815899581589958,0.4739336492890995,350,3739102315
bosio|g|ligniere|e,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 09:30:00,216.5,0.5737617073434641,0.4262382926565359,0.601593625498008,0.45454545454545453,350,3739102315
singh|d|skvortcov|p,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 07:30:00,96.5,0.8402856606002114,0.1597143393997887,0.8737373737373737,0.2,50,3739100902
dugardin|r|nagel|a,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 09:00:00,186.5,0.15875393352277362,0.8412460664772264,0.19379844961240308,0.8709677419354839,225,3739102315
ogunsakin|o|rathi|a,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 08:30:00,156.5,0.36666554094185716,0.6333344590581428,0.39525691699604737,0.6610169491525424,350,3739102315
leite|w|sidney|g,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 15:00:00,546.5,0.7875440703703855,0.2124559296296144,0.8188405797101449,0.24752475247524752,100,3739100742
kazakhstan||spain|,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 09:00:00,186.5,0.2517717635412876,0.7482282364587124,0.2785515320334262,0.7732426303854876,175,3739101313
losaberidze|v|monzon|i,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 07:00:00,66.5,0.047921498832251046,0.9520785011677493,0.07168458781362008,0.9682337992376111,350,3739102315
hassani|y|ruggeri|s,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 09:30:00,216.5,0.22907655525792578,0.7709234447420743,0.2590673575129534,0.7983870967741935,350,3739102201
lage|e|schiessl|j,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 15:00:00,546.5,0.18120881529260768,0.8187911847073924,0.21645021645021645,0.8493975903614458,225,3739102315
sibanda|m|verwerft|l,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 10:30:00,276.5,0.2813129229798893,0.7186870770201108,0.3105590062111801,0.7461928934010152,350,3739102315
corbinais|s|donnet|e,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 09:30:00,216.5,0.1682985588739617,0.8317014411260383,0.2032520325203252,0.8616874135546335,225,3739101837
basile|a|gschwendtner|j,2026-09-23 05:53:32,2026-09-23 05:51:02,2026-09-23 08:30:00,156.5,0.4798781786674674,0.5201218213325326,0.5073891625615764,0.5475113122171946,350,3739102315
